,0
Otioryhnchinae sp._adults,family+
Rhynchaenus fagi_adults,species
Molops elatus_adults,species
Lithobius melanops_adults,species
Lithobius calcaratus_adults,species
Lithobius calcaratus (juv)_juveniles,species
Harpactea lepida large_adults,species
Campodea sp. {l}_adults,genus
Tenuiphantes mengei_adults,species
Salticidae sp. (juv)_juveniles,family+
Aporrectodea rosea_adults,species
Aporrectodea rosea (juv)_juveniles,species
Protaphorura quadriocellata_adults,species
Polydesmus denticulatus_adults,species
Porcellio conspersum_adults,species
Uropoda cf splendida (juv)_juveniles,species
Eusphalerum sp._adults,genus
Nothrus palustris_adults,species
Trichia striolata_adults,species
Steganacarus magnus_adults,species
Phthiracarus italicus_adults,species
Nitidulidae sp._adults,family+
Lithobius sp3 {xs}_adults,genus
Trimium brevicorne_adults,species
Lithobius lapidicola_adults,species
Lithobius subtilis_adults,species
Acrotrichis sp._adults,genus
Velleius sp. (juv)_juveniles,genus
Clubionidae (juv)_juveniles,family+
Vulgarogamasus kraepelini (juv)_juveniles,species
Epicrius cf. spinituberculatus_adults,species
Lysigamasus digitulus_adults,species
Pergamasus sp. (juv) {m}_juveniles,genus
Octolasion tyrtaeum (juv) {xl}_juveniles,species
Ceratophysella sp._adults,genus
Aporrectodea sp. (juv) {xxl}_juveniles,genus
Lumbricus rubellus (juv) {xxl}_juveniles,species
Athous vittatus (juv)_juveniles,species
Athous zebei (juv) {l}_juveniles,species
Rhodacarus agrestis (juv)_juveniles,species
Damaeus riparius_adults,species
Phthiracarus crinitus_adults,species
Geotrupidae sp._adults,family+
Folsomia sp. (juv)_juveniles,genus
Jugatala angulata_adults,species
Ophidiotrichus tectus_adults,species
Otiorhynchus sp._adults,genus
Phyllobius pyri_adults,species
Sitona sp._adults,genus
Abax ovalis (juv)_juveniles,species
Schendyla nemorensis  (juv)_juveniles,species
Geophilus electricus_adults,species
Pterostichus longicollis_adults,species
Othius punctulatus_adults,species
Diplocephalus latifrons_adults,species
Agonum sp. (juv)_juveniles,genus
Robertus sp. (juv) {l}_juveniles,genus
Pardosa lugubris_adults,species
Aegopinella pura_adults,species
Agriotes aterrimus (juv)_juveniles,species
Scolopendrella cf. subnuda {s}_adults,species
Discus rotundatus_adults,species
Allaiulus nitidus (juv) {l}_juveniles,species
Aporectodea longa_adults,species
Isotoma cf viridis (juv)_juveniles,species
Trichoniscus pusillus {s}_adults,species
Stenaphorura denisi_adults,species
Geholaspis sp. (juv)_juveniles,genus
Leptogamasus suecicus_adults,species
Veigaia agilis_adults,species
Vulgarogamasus kraepelini_adults,species
Lysigamasus misellus_adults,species
Paragamasus sp._adults,genus
Mesaphorura sylvatica_adults,species
Phthiracarus laevigatus_adults,species
Hahnia pusilla (juv)_juveniles,species
Lithobius crassipes_adults,species
Lithobius curtipes (juv)_juveniles,species
Geophilus ribauti (juv)_juveniles,species
Lithobius curtipes {l}_adults,species
Xantholinus tricolor_adults,species
Lipothrix lubbocki_adults,species
Geophilus flavus_adults,species
Geophilus electricus (juv)_juveniles,species
Carabidae sp. (juv)_juveniles,family+
Armadillidium opacum_adults,species
Habrocerus capillaricornis_adults,species
Harpactea lepida small_adults,species
Bolitochara sp._adults,genus
Porcellio dilatatus_adults,species
Berniniella bicarinata_adults,species
Neonaphorura dubosqi_adults,species
Entomobryidae (juv)_juveniles,family+
Glomeris conspersa {l}_adults,species
Pseudosinella alba_adults,species
Lepidocyrtus curvicolis_adults,species
Helicodonta obvoluta_adults,species
Scydmaenidae sp1 {m}_adults,family+
Geophilus insculptus_adults,species
Pterostichus sp._adults,genus
Cymberemaeus cymba_adults,species
Hypoaspididae sp. (juv)_juveniles,family+
Chordeumatidae (juv) {s}_juveniles,family+
Zercon sp. (juv)_juveniles,genus
Oppiella fallax_adults,species
Micanurida forsslundi_adults,species
Phthiracarus cf crenophilus_adults,species
Folsomia ksenemani_adults,species
Abax parallelepipedus_adults,species
Philonthus carbonarius_adults,species
Geophilus studeri (juv)_juveniles,species
Centromerus cavernarum_adults,species
Othius sp. (juv) {s}_juveniles,genus
Walckenaeria furcillata_adults,species
Helicigona lapicida_adults,species
Lumbricus terrestris (juv) {xl}_juveniles,species
Chordeuma silvestre_adults,species
Hungarobelba pyrenaica_adults,species
Maro minutus_adults,species
Diplostyla concolor (juv)_juveniles,species
Phthiracarus stramineus_adults,species
Helicodonta obvoluta (juv)_juveniles,species
Phyllobius callacartus_adults,species
Cultroribula bicultrata_adults,species
Sminthurinus niger_adults,species
Histopona torpida_adults,species
Isotoma hiemalis_adults,species
Tachinus scapularis_adults,species
Bathyphantes gracilis_adults,species
Paratullbergia sp._adults,genus
Gamasina sp. (juv)_juveniles,family+
Prozercon fimbriatus (juv)_juveniles,species
Hypochthonius luteus_adults,species
Glomeris conspersa {xl}_adults,species
Trogulus nepaeformis_adults,species
Amara aenea_adults,species
Walckenaeria antica_adults,species
Eupelops plicatus_adults,species
Vulgarogamasus sp. (juv)_juveniles,genus
Dinychus perforatus_adults,species
Leptogamasus cf. tectegynellus_adults,species
Lysigamasus cf rostriforceps_adults,species
Veigaia cf mollis (juv)_juveniles,species
Vulgarogamasus remberti_adults,species
Uropoda athiasae (juv)_juveniles,species
Micranurida sp. (juv)_juveniles,genus
Lithobius dentatus_adults,species
Trechus sp. (juv)_juveniles,genus
Harpalus affinis_adults,species
Sminthurinus sp. (juv)_juveniles,genus
Oribatella calcarata_adults,species
Lysigamasus vagabundus_adults,species
Zerconopsis remiger_adults,species
Apionidae sp._adults,family+
Walckenaeria nudipalpis_adults,species
Asca bicornis_adults,species
Prozercon cf traeghardi_adults,species
Melogona cf. voigti_adults,species
Pilogalumna tenuiclava_adults,species
Geotrupes spec_adults,genus
Glomeris hexasticha_adults,species
Glomeris sp. (juv) {xl}_juveniles,genus
Ptiliidae sp._adults,family+
Limacidae sp._adults,family+
Lithobius cf. dentatus (juv)_juveniles,species
Walckenaeria cucullata_adults,species
Pardosa sp. (juv)_juveniles,genus
Cantharidae sp. (juv)_juveniles,family+
Linyphia hortensis_adults,species
Thomisidae sp. (juv)_juveniles,family+
Arion fuscus_adults,species
Lumbricus rubellus {xl}_adults,species
Octolasion sp. (juv)_juveniles,genus
Haplophthalmus mengei_adults,species
Porcellio montanus_adults,species
Neotullbergia ramicuspis_adults,species
Dinychus perforatus (juv)_juveniles,species
Lysigamasus cornutus_adults,species
Pachylaelaps laeuchlii_adults,species
Mesaphorura tenuisensillata_adults,species
Euconulus fulvus_adults,species
Rhagonycha lignosa_adults,species
Staphylinidae sp. (juv) {s}_juveniles,family+
Hahnia pusilla_adults,species
Malthinus seriepunctatus (juv)_juveniles,species
Centromerus serratus_adults,species
Ozyptila sp. (juv)_juveniles,genus
Coelotes sp. (juv) {xl}_juveniles,genus
Metellina segmentata_adults,species
Agriotes sp. (juv)_juveniles,genus
Arrhophalites sp._adults,genus
Aporrectodea caliginosa_adults,species
Octolasion tyrtaeum{xxl}_adults,species
Tachyusa sp. (juv)_juveniles,genus
Leptogamasus sp. (juv)_juveniles,genus
Veigaia cerva (juv)_juveniles,species
Hypoaspis aculeifer (juv)_juveniles,species
Trichoniscus pygmaeus_adults,species
Geholaspis longispinosus_adults,species
Berniniella dungeri_adults,species
Damaeus onustus_adults,species
Phthiracarus lentulus_adults,species
Helicidae sp. (juv)_juveniles,family+
Pseudosinella ksenemani_adults,species
Rhynchaeninae sp1_adults,family+
Notiophilus biguttatus_adults,species
Lithobius curtipes {m}_adults,species
Microlinyphia pusilla_adults,species
Pelecopsis radicicola_adults,species
Agriotes sp._adults,genus
Deuterosminthurus pallipes_adults,species
Pulmonata sp. (juv)_juveniles,genus
Allosuctobelba grandis_adults,species
Cryptopygus garretti_adults,species
Aporrectodea caliginosa (juv) {xl}_juveniles,species
Lumbricus castaneus_adults,species
Lumbricus rubellus {xxl}_adults,species
Deuteraphorura inermis_adults,species
Trachelipus ratzeburgii_adults,species
Epicrius sp. (juv)_juveniles,genus
Macrocheles cf. dentatus (juv)_juveniles,species
Pachylaelaps regularis_adults,species
Pachylaelaps tesselatus_adults,species
Veigaia sp. (juv)_juveniles,genus
Zercon cf gurensis_adults,species
Belba corynopus_adults,species
Buprestidae sp._adults,family+
Aegopinella nitidula (juv)_juveniles,species
Clausilia bidentata_adults,species
Cochlicopa lubrica_adults,species
Hermannia gibba_adults,species
Scheloribates laevigatus_adults,species
Tectocepheus velatus alatus_adults,species
Glomeris connexa_adults,species
Vitrea diaphana_adults,species
Vitrea diaphana (juv)_juveniles,species
Luperus luperus_adults,species
Phyllobius sp._adults,genus
Lithobius cf. crassipes (juv)_juveniles,species
Trechinae sp._adults,family+
Saaristoa abnormis_adults,species
Staphylinidae sp. (juv) {l}_juveniles,family+
Aegopinella pura (juv)_juveniles,species
Desoria violacea_adults,species
Arctoseius magnanalis_adults,species
Pergamasus crassipes_adults,species
Cylisticus sp._adults,genus
Porcellio sp._adults,genus
Friesea mirabilis_adults,species
Micranurida pygmaea_adults,species
Parasitidae (juv) {xs}_juveniles,family+
Prozercon fimbriatus_adults,species
Uropodina sp. (juv)_juveniles,genus
Brachysomus sp._adults,genus
Chrysomelidae sp._adults,family+
Clausilia bidentata (juv)_juveniles,species
Lamprohiza splendidula (juv)_juveniles,species
Orchesella bifasciata_adults,species
Aegopinella nitidula_adults,species
Harpalus sp._adults,genus
Dendrobaena octaedra_adults,species
Notiophilus rufipes (juv)_juveniles,species
Notiophilus sp._adults,genus
Walckenaeria atrotibialis_adults,species
Dicymbium brevisetosum_adults,species
Enoplognatha ovata_adults,species
Micraphorura absoloni_adults,species
Porcellio spinicornis_adults,species
Oniscus asellus_adults,species
Oppiella obsoleta_adults,species
Parasitidae (juv) {s}_juveniles,family+
Liodidae sp. {l}_adults,family+
Cepea nemoralis_adults,species
Gisianus flammeolus_adults,species
Ceratophysella armata_adults,species
Oncopodura crassicornis_adults,species
Coelotes terrestris_adults,species
Ozyptila trux_adults,species
Scydmaenidae sp2_adults,family+
Onychiuridae_adults,family+
Supraphorura furcifera_adults,species
Pachylaelaps fuscinuliger_adults,species
Liogluta longiuscula_adults,species
Cryptorhynchinae sp._adults,family+
Curculionidae sp. (juv)_juveniles,family+
Tectocepheus minor_adults,species
Stenus fuscicornis_adults,species
Phyllobius oblongus_adults,species
Lithobius cf. aulacopus (juv)_juveniles,species
Cychrus attenuatus_adults,species
Donacochara speciosa_adults,species
Gonatium rubens_adults,species
Arrhopalites pygmaeus_adults,species
Arion intermedicus_adults,species
Amerus polonicus_adults,species
Hypogastrura purpurescens_adults,species
Willemia anophthalma_adults,species
Dendrobaena pygmaea_adults,species
Araneidae sp. (juv)_juveniles,family+
Lehmannia marginata_adults,species
Pergamasinae (male)_adults,family+
Veigaia exigua (juv)_juveniles,species
Eniochthonius minutissimus_adults,species
Trichoniscus pusillus {l}_adults,species
Philoscia muscorum_adults,species
Metaphorura affinis_adults,species
Paratullbergia callipygos_adults,species
Trachytes aegrota (juv) {xs}_juveniles,species
Neotrichoppia confinis_adults,species
Oppiella marginedentata_adults,species
Suctobelba altvateri_adults,species
Fosseremus laciniatus_adults,species
Pseudosinella immaculata_adults,species
Abax ovalis_adults,species
Bythinus acutangulus_adults,species
Callobius claustrarius_adults,species
Araniella cucurbitina_adults,species
Quedius sp. (juv)_juveniles,genus
Xantholinus laevigatus_adults,species
Tenuiphantes tenebricola_adults,species
Walckenaeria cuspidata_adults,species
Trachelipus sp._adults,genus
Brachyderinae sp._adults,family+
Nargus wilkini_adults,species
Trombidiidae_adults,family+
Cepea hortensis_adults,species
Calathus melanocephalus_adults,species
Agriotes acuminatus (juv)_juveniles,species
Deuterosminthurus sp._adults,genus
Sminthurus viridis_adults,species
Oniscidae sp. (juv)_juveniles,family+
Arianta arbustorum_adults,species
Macrogastra ventricosa_adults,species
Xysticus lanio_adults,species
Aporrectodea caliginosa (juv) {xxxl}_juveniles,species
Domene scabricollis_adults,species
Ballus chalybeius_adults,species
Ballus chalybeius (juv)_juveniles,species
Centomerus sylvaticus_adults,species
Dictyna latens_adults,species
Protaphorura aurantiaca_adults,species
Julidae sp. (juv) {l}_juveniles,family+
Micranurida cf sensillata_adults,species
Metabelba pulverosa_adults,species
Neelides minutus_adults,species
Lithobius sp. (juv) {l}_juveniles,genus
Aleocharinae sp2_adults,family+
Palliduphantes pallidus_adults,species
Arionidae sp._adults,family+
Atheta myrmecobia_adults,species
Armadillidium sp._adults,genus
Friesea truncata_adults,species
Entomobrya sp._adults,genus
Folsomia fimetaria_adults,species
Folsomia litsteri_adults,species
Tomocerus vulgaris_adults,species
Phalacridae sp._adults,family+
Anelasmocephalus cambridgei_adults,species
Harpalus latus_adults,species
Aporrectodea sp. (juv) {xl}_juveniles,genus
Apostenus fuscus_adults,species
Histeridae sp._adults,family+
Urodiaspis tecta (juv)_juveniles,species
Porobelba spinosa_adults,species
Glomeris marginata_adults,species
Aporrectodea caliginosa (juv) {xxl}_juveniles,species
Pseudachorutes cf dubius_adults,species
Pseudachorutes subcrassus_adults,species
Lysigamasus puerilis_adults,species
Scutigerella immaculata {xs}_adults,species
Azeca goodalli_adults,species
Lumbricus rubellus (juv)_juveniles,species
Veigaia kochi (juv)_juveniles,species
Pachylaelaps longisetosus_adults,species
Liebstadia similis_adults,species
Oxytelus sp. (juv)_juveniles,genus
Walckenaeria corniculans_adults,species
Pterostichus oblongopunctatus_adults,species
Leioseius bicolor_adults,species
Pachyseius angustus_adults,species
Tomocerus minutus_adults,species
Tropiphorus sp._adults,genus
Abax parallelus (juv)_juveniles,species
Neon reticulatus_adults,species
Sminthurides sp._adults,genus
Ceratophysella gibbosa_adults,species
Hypogastrura burkilli_adults,species
Isotomurus palustris_adults,species
Proisotoma minuta_adults,species
Epicrius schusteri_adults,species
Veigaia cf agilis (juv)_juveniles,species
Tritegeus bisulcatus_adults,species
Cepea hortensis (juv)_juveniles,species
Pterostichus burmeisteri_adults,species
Philonthus sp._adults,genus
Crychus caraboides_adults,species
Amblyseius similifloridanus_adults,species
Stilicus sp. (juv)_juveniles,genus
Neon reticulatus (juv)_juveniles,species
Hypoaspis aculeifer_adults,species
Dendrobaena octaedra (juv)_juveniles,species
Cryphoeca sp. (juv)_juveniles,genus
Stenaphorura quadrispina_adults,species
Glomeris undulata_adults,species
Stenus sp._adults,genus
Stilicus rufipes_adults,species
Pterostichinae sp._adults,family+
Euophrys herbigrada_adults,species
Philodromus dispar_adults,species
Leptacinus sp. (juv)_juveniles,genus
Geholaspis longispinosus (juv)_juveniles,species
Veigaia planicola (juv)_juveniles,species
Zercon cf peltatus_adults,species
Friesea claviseta_adults,species
Oppiella propinqua_adults,species
Mesaphorura yosii_adults,species
Paratullbergia macdougalli_adults,species
Entomobrya quinquelineata_adults,species
Eupelops torulosus_adults,species
Microtritia minima_adults,species
Cryptops hortensis_adults,species
Carabodes subarcticus_adults,species
Micreremus gracilior_adults,species
Lumbricus rubellus (juv) {xl}_juveniles,species
Pergamasus norvegicus_adults,species
Pergamasus quisquiliarum_adults,species
Lycosidae sp. (juv)_juveniles,family+
Liocranidae sp. (juv)_juveniles,family+
Philodromidae sp. (juv)_juveniles,family+
Pachylaelaps sp. (juv)_juveniles,genus
Vulgarogamasus sp._adults,genus
Berniniella sigma_adults,species
Oppiella acuminata_adults,species
Cepheus cepheiformes_adults,species
Euzetes globulus_adults,species
Entomobrya corticalis_adults,species
Trochosa sp. (juv)_juveniles,genus
Euryopis flavomaculata_adults,species
Xysticus erraticus_adults,species
Xysticus cristatus_adults,species
Agriotinae sp1 (juv)_juveniles,family+
Gongylidiellum latebricola_adults,species
Stenus impressus_adults,species
Stenus mendicus_adults,species
Microlestes minutulus_adults,species
Zora spinimana (juv)_juveniles,species
Pachygnatha degeeri_adults,species
Dicyrtoma fusca_adults,species
Anthicus flavipes_adults,species
Blaniulidae sp. (juv)_juveniles,family+
Proteroiulus fuscus_adults,species
Pergalumna nervosa_adults,species
Prozercon kochi_adults,species
Pseudoparasitus placentulus_adults,species
Pseudoparasitus placentulus (juv)_juveniles,species
Rhodacarellus cf kreuzi (juv)_juveniles,species
Tenebrionidae sp. (juv)_juveniles,family+
Lathrobium brunnipes_adults,species
Mycetoporus sp._adults,genus
Pterostichus chamaeleon (juv)_juveniles,species
Haplodrassus silvstris_adults,species
Xenylla grisea_adults,species
Pergamasus sp. (juv) {s}_juveniles,genus
Eviphis sp. (juv)_juveniles,genus
Lysigamasus sp._adults,genus
Rhodacarus coronatus_adults,species
Urodiaspis tecta_adults,species
Ballistura cf. hankoi_adults,species
Ceratophysella succinea_adults,species
Platybunus sp._adults,genus
Phthiracarus affinis_adults,species
Chamobates pusillus_adults,species
