,id,food.web,ecosystem.type,res.taxonomy,con.taxonomy,res.lifestage,con.lifestage,res.mass,con.mass,res.met,con.met,res.mov,con.mov,int.type,res.taxonomy.level,con.taxonomy.level
121,73,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Tetragnatha sp,NA,NA,0.001825128,0.005665511,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
122,45,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Drosophilidae,Tetragnatha sp,NA,juveniles,0.000531552,0.001620198,invertebrate,invertebrate,flying,walking,predacious,family+,genus
123,74,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Staphylinidae,larvae,larvae,0.001226525,0.003694438,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
124,75,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Argyra vestita,adults,NA,0.000265776,0.000797328,invertebrate,invertebrate,flying,flying,predacious,family+,species
125,76,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Limnobaris dolorosa,Neoscona adianta,NA,NA,0.011289741,0.03271487,invertebrate,invertebrate,walking,walking,predacious,species,species
126,67,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Zora spinimana,NA,NA,0.001825128,0.00518187,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
127,62,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Staphylinidae,NA,larvae,0.00131965,0.003694438,invertebrate,invertebrate,walking,walking,predacious,species,family+
128,69,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Paederus riparius,NA,NA,0.001825128,0.004589525,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
129,52,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Meligethes sp,Tetragnatha sp,NA,juveniles,0.000652842,0.001620198,invertebrate,invertebrate,walking,walking,predacious,genus,genus
130,70,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Tetanocera ferruginea,Neoscona adianta,NA,juveniles,0.00903638,0.021763853,invertebrate,invertebrate,flying,walking,predacious,species,species
131,71,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Cicadella viridis,Neoscona adianta,NA,juveniles,0.009528781,0.021763853,invertebrate,invertebrate,walking,walking,predacious,species,species
132,68,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Cicadina,Antistea elegans,larvae,juveniles,0.000332286,0.000722007,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
133,59,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Hercostomus assimilis,adults,NA,0.000744173,0.001594655,invertebrate,invertebrate,flying,flying,predacious,family+,species
134,77,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Marpissa radiata,Pisaura mirabilis,NA,NA,0.033993065,0.069782511,invertebrate,invertebrate,walking,walking,predacious,species,species
135,78,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Lathrobium fovalum,immature,NA,0.000722007,0.001472575,invertebrate,invertebrate,walking,walking,predacious,species,species
136,56,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Ephydridae,Tetragnatha sp,NA,juveniles,0.000797328,0.001620198,invertebrate,invertebrate,flying,walking,predacious,family+,genus
137,74,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Staphylinidae,NA,larvae,0.001825128,0.003694438,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
138,76,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Limnobaris dolorosa,Neoscona adianta,NA,juveniles,0.011289741,0.021763853,invertebrate,invertebrate,walking,walking,predacious,species,species
139,79,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Pherbina coryleti,Neoscona adianta,NA,NA,0.017009657,0.03271487,invertebrate,invertebrate,flying,walking,predacious,species,species
140,80,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Tetartopeus terminatum,larvae,NA,0.001226525,0.002208862,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
141,66,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Salticidae,Marpissa radiata,immature,juveniles,0.000597642,0.00107092,invertebrate,invertebrate,walking,walking,predacious,family+,species
142,81,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Antistea elegans,adults,NA,0.000744173,0.00131965,invertebrate,invertebrate,flying,walking,predacious,family+,species
143,82,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Lesteva sicula,immature,NA,0.000722007,0.001227146,invertebrate,invertebrate,walking,walking,predacious,species,species
144,83,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Cantharis fulvicollis,Neoscona adianta,NA,NA,0.021008735,0.03271487,invertebrate,invertebrate,walking,walking,predacious,species,species
145,84,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Tetragnatha sp,Argiope bruennichi,immature,juveniles,0.001620198,0.002266204,invertebrate,invertebrate,walking,walking,predacious,genus,species
146,85,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Gabrius fermoralis,immature,NA,0.000722007,0.000981717,invertebrate,invertebrate,walking,walking,predacious,species,species
147,64,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Chaetocnema confusa,Tetragnatha sp,NA,juveniles,0.001227146,0.001620198,invertebrate,invertebrate,walking,walking,predacious,species,genus
148,79,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Pherbina coryleti,Neoscona adianta,NA,juveniles,0.017009657,0.021763853,invertebrate,invertebrate,flying,walking,predacious,species,species
149,65,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Chloropidae,Tetragnatha sp,NA,juveniles,0.001310275,0.001620198,invertebrate,invertebrate,flying,walking,predacious,family+,genus
150,80,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Tetartopeus terminatum,NA,NA,0.001825128,0.002208862,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
151,86,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Lathrobium fovalum,larvae,NA,0.001226525,0.001472575,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
152,78,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Lathrobium fovalum,NA,NA,0.00131965,0.001472575,invertebrate,invertebrate,walking,walking,predacious,species,species
153,87,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Tetramorium sp,larvae,NA,0.001226525,0.00132888,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
154,75,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Argyra vestita,adults,NA,0.000744173,0.000797328,invertebrate,invertebrate,flying,flying,predacious,family+,species
155,83,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Cantharis fulvicollis,Neoscona adianta,NA,juveniles,0.021008735,0.021763853,invertebrate,invertebrate,walking,walking,predacious,species,species
156,88,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Lesteva sicula,larvae,NA,0.001226525,0.001227146,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
157,89,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Pisaura mirabilis,Pisaura mirabilis,NA,NA,0.069782511,0.069782511,invertebrate,invertebrate,walking,walking,predacious,species,species
158,89,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Pisaura mirabilis,Pisaura mirabilis,immature,juveniles,0.000528551,0.000528551,invertebrate,invertebrate,walking,walking,predacious,species,species
159,90,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Chrysotus cilipes,adults,NA,0.000265776,0.000265776,invertebrate,invertebrate,flying,flying,predacious,family+,species
160,91,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Teuchophorus calcaratus,adults,NA,0.000265776,0.000265776,invertebrate,invertebrate,flying,flying,predacious,family+,species
161,81,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Antistea elegans,adults,NA,0.000744173,0.000722007,invertebrate,invertebrate,flying,walking,predacious,family+,species
162,82,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Lesteva sicula,NA,NA,0.00131965,0.001227146,invertebrate,invertebrate,walking,walking,predacious,species,species
163,16,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Cloeon simile,Pisaura mirabilis,NA,juveniles,0.000589844,0.000528551,invertebrate,invertebrate,flying,walking,predacious,species,species
164,73,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Tetragnatha sp,NA,juveniles,0.001825128,0.001620198,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
165,86,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Lathrobium fovalum,NA,NA,0.001825128,0.001472575,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
166,92,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Xysticus sp,larvae,juveniles,0.001226525,0.000984555,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
167,93,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Gabrius fermoralis,larvae,NA,0.001226525,0.000981717,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
168,85,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Gabrius fermoralis,NA,NA,0.00131965,0.000981717,invertebrate,invertebrate,walking,walking,predacious,species,species
169,87,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Tetramorium sp,NA,NA,0.001825128,0.00132888,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
170,94,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Theridion sp,larvae,juveniles,0.001226525,0.000884372,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
171,72,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Chironomidae,Pisaura mirabilis,larvae,juveniles,0.000744173,0.000528551,invertebrate,invertebrate,swimming,walking,predacious,family+,species
172,95,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Hypostenus sp,immature,NA,0.000722007,0.000490858,invertebrate,invertebrate,walking,walking,predacious,species,genus
173,40,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Limoniidae,Pisaura mirabilis,NA,juveniles,0.000784039,0.000528551,invertebrate,invertebrate,flying,walking,predacious,family+,species
174,88,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Lesteva sicula,NA,NA,0.001825128,0.001227146,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
175,92,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Xysticus sp,NA,juveniles,0.001825128,0.000984555,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
176,93,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Gabrius fermoralis,NA,NA,0.001825128,0.000981717,invertebrate,invertebrate,walking,walking,predacious,unclassified,species
177,77,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Marpissa radiata,Pisaura mirabilis,immature,juveniles,0.00107092,0.000528551,invertebrate,invertebrate,walking,walking,predacious,species,species
178,94,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Theridion sp,NA,juveniles,0.001825128,0.000884372,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
179,96,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Calliphoridae,Neoscona adianta,NA,NA,0.069367508,0.03271487,invertebrate,invertebrate,flying,walking,predacious,family+,species
180,97,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Hypostenus sp,larvae,NA,0.001226525,0.000490858,invertebrate,invertebrate,walking,walking,predacious,unclassified,genus
181,84,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Tetragnatha sp,Argiope bruennichi,NA,juveniles,0.005665511,0.002266204,invertebrate,invertebrate,walking,walking,predacious,genus,species
182,95,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Hypostenus sp,NA,NA,0.00131965,0.000490858,invertebrate,invertebrate,walking,walking,predacious,species,genus
183,90,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Chrysotus cilipes,adults,NA,0.000744173,0.000265776,invertebrate,invertebrate,flying,flying,predacious,family+,species
184,91,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Psychodidae,Teuchophorus calcaratus,adults,NA,0.000744173,0.000265776,invertebrate,invertebrate,flying,flying,predacious,family+,species
185,98,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Ligidium hypnorum,Antistea elegans,larvae,NA,0.003745511,0.00131965,invertebrate,invertebrate,walking,walking,predacious,species,species
186,99,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Hebrus pusillus,Antistea elegans,NA,NA,0.003811513,0.00131965,invertebrate,invertebrate,walking,walking,predacious,species,species
187,100,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Antistea elegans,Stilicus rufipes,immature,NA,0.000722007,0.000245429,invertebrate,invertebrate,walking,walking,predacious,species,species
188,96,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Calliphoridae,Neoscona adianta,NA,juveniles,0.069367508,0.021763853,invertebrate,invertebrate,flying,walking,predacious,family+,species
189,101,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Neoscona adianta,Dolomedes sp,immature,juveniles,0.021763853,0.006460064,invertebrate,invertebrate,walking,walking,predacious,species,genus
190,102,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",terrestrial aboveground,Heteroptera,Thomisidae,larvae,juveniles,0.001226525,0.000359276,invertebrate,invertebrate,walking,walking,predacious,unclassified,family+
