,0,1,2
273,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Demetrias imperialis_NA,63
274,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Ceratopogonidae_NA,64
275,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Philodromidae_juveniles,65
276,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Ceratopogonidae_larvae,66
277,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Chartoscirta cincta_NA,67
278,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Chaetarthria seminulum_NA,68
279,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Antistea elegans_juveniles,69
280,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Linyphiidae_juveniles,70
281,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Liocranidae_juveniles,71
282,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Pardosa sp_juveniles,72
283,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Zora sp_juveniles,73
284,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Chironomidae_NA,74
285,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Chironomidae_larvae,75
286,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Chloropidae_NA,76
287,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Chrysops relictus_NA,77
288,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Cicadella viridis_NA,78
289,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Clubiona sp_immature,79
290,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Cochlicopa nitens_NA,80
291,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Coleoptera_larvae,81
292,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Culex sp_NA,82
293,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Delphacidae_larvae,83
294,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Dolomedes sp_immature,84
295,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Drosophilidae_NA,85
296,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Entomobryomorpha_NA,86
297,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Hebrus ruficeps_NA,87
298,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Erigone atra_NA,88
299,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Gnathonarium dentatum_NA,89
300,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Gongylidiellum murcidum_NA,90
301,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Hahnia pusilla_NA,91
302,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Eupterygini_NA,92
303,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Evarcha sp_immature,93
304,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Haematopota sp_NA,94
305,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Helicidae_NA,95
306,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Hybotidae_NA,96
307,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Salticidae_juveniles,97
308,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Natrix natrix_NA,98
309,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Hylaeus sp_NA,99
310,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Ichneumonidae_NA,100
311,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Ilione lineata_NA,101
312,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Jassidae_larvae,102
313,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Jassinae_NA,103
314,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Larinioides sp_immature,104
315,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Lepidoptera_NA,105
316,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Limnobaris dolorosa_NA,106
317,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Limoniidae_NA,107
318,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Limoniidae_larvae,108
319,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Linyphiidae_immature,109
320,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Liocranidae_immature,110
321,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Mangora acalypha_immature,111
322,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Microtus agrestis_NA,112
323,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Muscidae copro_NA,113
324,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Muscidae flor_NA,114
325,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Mycetophilidae_NA,115
326,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Myrmarachne formicaria _immature,116
327,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Oligochaeta_NA,117
328,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Ootetrastichus sp_NA,118
329,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Oxyloma elegans_NA,119
330,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Pachybrachius sp_NA,120
331,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Parastenus sp_NA,121
332,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Pardosa sp_immature,122
333,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Pherbellia schoenherri_NA,123
334,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Philodromidae_immature,124
335,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Phoridae_NA,125
336,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Pipinculus sp_NA,126
337,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Pirata sp_immature,127
338,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Platycheirus sp_NA,128
339,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Poduromorpha_NA,129
340,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Proctotrupoidea_NA,130
341,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Psacadina zernyi_NA,131
342,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Psychodidae_adults,132
343,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Antistea elegans_NA,133
344,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Araneidae_NA,134
345,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Clubiona sp_NA,135
346,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Evarcha sp_NA,136
347,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Linyphiidae_NA,137
348,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Liocranidae_NA,138
349,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Mangora acalypha_NA,139
350,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Pardosa sp_NA,140
351,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Philodromidae_NA,141
352,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Robertus sp_NA,142
353,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Staphylinidae_NA,143
354,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Thanatus sp_NA,144
355,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Theridion sp_NA,145
356,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Xysticus sp_NA,146
357,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Zora sp_NA,147
358,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Rhagionidae_larvae,148
359,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Robertus sp_immature,149
360,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Salticidae_immature,150
361,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Sciaridae_NA,151
362,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Sminthuridae_NA,152
363,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Stethophyma grossum_NA,153
364,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Tachinidae_NA,154
365,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Tetrix sp_NA,155
366,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Thanatus sp_immature,156
367,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Theridion sp_immature,157
368,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Thripomorpha verralli_NA,158
369,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trigonometopus frontalis_NA,159
370,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Tibellus sp_immature,160
371,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Tipula sp_NA,161
372,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Tipulidae_larvae,162
373,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trachelipus rathkei_NA,163
374,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trichia sericea_NA,164
375,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trichoniscidae_NA,165
376,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trichoptera_larvae,166
377,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Triturus sp_NA,167
378,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trochosa sp_immature,168
379,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trypoxylon attenuatum_NA,169
380,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Vallonia costata_NA,170
381,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Vertigo moulinsiana_NA,171
382,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Walckenaeria nudipalpis_NA,172
383,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Xysticus sp_immature,173
384,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Zelotes sp_immature,174
385,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Zonitoides nitidus_NA,175
386,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Zora sp_immature,176
387,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Acari phyto_NA,0
388,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Acari pred_NA,1
389,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Edaphus blŸhweissi_NA,2
390,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Microphysidae_NA,3
391,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Nabidae_larvae,4
392,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Staphylinidae_larvae,5
393,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Aeshna sp_NA,6
394,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Emberiza schoeniclus_NA,7
395,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Falco subbuteo_NA,8
396,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Agelenidae_immature,9
397,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Agonum thoreyi_NA,10
398,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Agonum viduum_NA,11
399,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Agriotes sp_NA,12
400,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Anisoptera_NA,13
401,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Coenagrion sp_NA,14
402,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Libellula depressa_NA,15
403,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Libellulidae_NA,16
404,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Somatochlora sp_NA,17
405,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sympetrum sanguineum_NA,18
406,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sympetrum sp_NA,19
407,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sympetrum vulgatum_NA,20
408,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Zygoptera_NA,21
409,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Antistea elegans_NA,22
410,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Hypostenus latifrons_NA,23
411,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Hypostenus sp_NA,24
412,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Lesteva sicula_NA,25
413,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Nestus carbonarius_NA,26
414,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Antistea elegans_immature,27
415,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Aphidoidea_NA,28
416,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Antistea elegans_juveniles,29
417,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Araneidae_juveniles,30
418,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Bathyphantes gracilis_NA,31
419,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Bathyphantes setiger_NA,32
420,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Chrysopidae_larvae,33
421,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Clubiona sp_juveniles,34
422,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Conocephalus dorsalis_NA,35
423,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Dolichopus nubilius_NA,36
424,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Empididae_NA,37
425,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Ephydridae_NA,38
426,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Gnathonarium dentatum_NA,39
427,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Meioneta rurestris_NA,40
428,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Philodromidae_juveniles,41
429,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Philodromus sp_juveniles,42
430,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Saltatoria_NA,43
431,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Satilatlas britteni_NA,44
432,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Theridion pictum_NA,45
433,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Thomisidae_juveniles,46
434,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Trichopterna thorelli_NA,47
435,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Aphidoidea_larvae,48
436,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Marpissa sp_juveniles,49
437,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pirata sp_juveniles,50
438,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Theridion impressum_NA,51
439,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Araeoncus humilis_NA,52
440,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Araneidae_immature,53
441,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Calliphoridae_NA,54
442,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Dolomedes fimbriatus_NA,55
443,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Dolomedes sp_juveniles,56
444,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Neoscona adianta_NA,57
445,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Neoscona adianta_juveniles,58
446,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pisaura mirabilis_NA,59
447,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tibellus sp_NA,60
448,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tibellus sp_juveniles,61
449,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Callitula ferrierei_NA,62
450,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Larinioides sp_juveniles,63
451,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tetragnatha sp_juveniles,64
452,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Carabidae_larvae,65
453,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Cecidomyiidae_NA,66
454,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tetragnathidae_juveniles,67
455,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Ceratopogonidae_NA,68
456,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Ceratopogonidae_adults,69
457,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Ceratopogonidae_larvae,70
458,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Chartoscirta cincta_NA,71
