,0,1,2
291,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trichoptera,129
292,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Triturus sp,130
293,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Trypoxylon attenuatum,131
294,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Vallonia costata,132
295,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Vertigo moulinsiana,133
296,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Walckenaeria nudipalpis,134
297,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2",Zonitoides nitidus,135
298,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Acari phyto,0
299,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Acari pred,1
300,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Edaphus blŸhweissi,2
301,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Microphysidae,3
302,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Nabidae,4
303,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Staphylinidae,5
304,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Aeshna sp,6
305,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Emberiza schoeniclus,7
306,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Falco subbuteo,8
307,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Agelenidae,9
308,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Agonum thoreyi,10
309,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Agonum viduum,11
310,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Agriotes sp,12
311,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Anisoptera,13
312,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Coenagrion sp,14
313,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Libellula depressa,15
314,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Libellulidae,16
315,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Somatochlora sp,17
316,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sympetrum sanguineum,18
317,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sympetrum sp,19
318,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sympetrum vulgatum,20
319,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Zygoptera,21
320,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Antistea elegans,22
321,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Hypostenus latifrons,23
322,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Hypostenus sp,24
323,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Lesteva sicula,25
324,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Nestus carbonarius,26
325,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Aphidoidea,27
326,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Araneidae,28
327,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Bathyphantes gracilis,29
328,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Bathyphantes setiger,30
329,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Chrysopidae,31
330,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Clubiona sp,32
331,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Conocephalus dorsalis,33
332,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Dolichopus nubilius,34
333,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Empididae,35
334,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Ephydridae,36
335,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Gnathonarium dentatum,37
336,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Marpissa sp,38
337,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Meioneta rurestris,39
338,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Philodromidae,40
339,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Philodromus sp,41
340,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pirata sp,42
341,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Saltatoria,43
342,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Satilatlas britteni,44
343,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Theridion impressum,45
344,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Theridion pictum,46
345,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Thomisidae,47
346,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Trichopterna thorelli,48
347,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Araeoncus humilis,49
348,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Calliphoridae,50
349,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Dolomedes fimbriatus,51
350,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Dolomedes sp,52
351,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Neoscona adianta,53
352,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pisaura mirabilis,54
353,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tibellus sp,55
354,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Callitula ferrierei,56
355,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Larinioides sp,57
356,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tetragnatha sp,58
357,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Carabidae,59
358,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Cecidomyiidae,60
359,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tetragnathidae,61
360,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Ceratopogonidae,62
361,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Chartoscirta cincta,63
362,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Haemopis sanguisuga,64
363,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Lycosidae,65
364,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pachygnatha sp,66
365,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pardosa prativaga,67
366,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pirata piraticus,68
367,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pirata tenuitarsis,69
368,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Salticidae,70
369,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tetragnatha pinicola,71
370,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Chironomidae,72
371,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Clubiona stagnatilis,73
372,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Chloropidae,74
373,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Cicadina,75
374,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Cicadoidea,76
375,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Gongylidiellum murcidum,77
376,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Vulpes vulpes,78
377,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Delphacidae,79
378,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Delphacinae,80
379,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Marpissa radiata,81
380,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Deltocephalinae,82
381,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Dryops auriculatus,83
382,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Linyphiidae,84
383,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Enochrus testaceus,85
384,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Episyrphus balteatus,86
385,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Fulgoroidea,87
386,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Haematopota sp,88
387,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Natrix natrix,89
388,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Haplothrips sp,90
389,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Phlaeothripidae pred,91
390,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Helicidae,92
391,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Herina frondescentiae,93
392,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Herina parva,94
393,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Heteroptera,95
394,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Ichneumonidae,96
395,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Jassidae,97
396,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Lema melanopus,98
397,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Lepidoptera,99
398,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Leptoceridae,100
399,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Limnia paludicola,101
400,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Limnobaris dolorosa,102
401,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Microtus agrestis,103
402,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Muscidae copro,104
403,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Muscidae flor,105
404,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Mythimna straminea,106
405,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Nemotelus pantherinus,107
406,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Oxychilus cellarius,108
407,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Oxyloma elegans,109
408,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pachybrachius sp,110
409,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pentatomidae,111
410,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Pherbina coryleti,112
411,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Phlaeothripidae phyto,113
412,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Phoridae,114
413,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Planorbis planorbis,115
414,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Platystethus sp,116
415,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Poduromorpha,117
416,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Psychodidae,118
417,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Rhinophoridae,119
418,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Rhopalum sp,120
419,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sarcophagidae,121
420,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sciaridae,122
421,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sepedon spinipes,123
422,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sminthuridae,124
423,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sphaerocidae,125
424,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Stagnicola corvus,126
425,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Sternorrhyncha,127
426,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Stethophyma grossum,128
427,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Stratiomyidae,129
428,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Succinea putris,130
429,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Swammerdamella brevicornis,131
430,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Thripidae,132
431,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Tipula sp,133
432,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Trichia sericea,134
433,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Vertigo antivertigo,135
434,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",Vertigo pygmaea,136
435,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Acari phyto,0
436,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Acari pred,1
437,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Phlaeothripidae,2
438,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Staphylinidae,3
439,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Anisus leucostoma,4
440,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Dolomedes sp,5
441,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Emberiza schoeniclus,6
442,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Glossiphonia heteroclita,7
443,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Hypostenus latifrons,8
444,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Odacantha melanura,9
445,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Paederus riparius,10
446,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Pirata piraticus,11
447,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Anthocomus coccineus,12
448,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Larinioides cornutus,13
449,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Larinioides sp,14
450,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Pisaura mirabilis,15
451,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Somatochlora sp,16
452,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Sympetrum sanguineum,17
453,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Sympetrum sp,18
454,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Sympetrum striolatum,19
455,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Sympetrum vulgatum,20
456,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Tibellus sp,21
457,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Antistea elegans,22
458,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Stilicus rufipes,23
459,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Araneae,24
460,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Arctosa sp,25
461,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Lycosidae,26
462,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Salticidae,27
463,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Theridiidae,28
464,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Theridion sp,29
465,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Araneidae,30
466,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Asellus aquaticus,31
467,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Bidessus unistriatus,32
468,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Colymbetes fusca,33
469,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Polyhydrus lineatus,34
470,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Thomisidae,35
471,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Bathyphantes setiger,36
472,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Gnathonarium dentatum,37
473,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2",Pirata sp,38
